account_length,international_plan,voice_mail_plan,number_vmail_messages,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,total_minutes,total_calls,total_charge,area_code_area_code_408,area_code_area_code_415,area_code_area_code_510,state_MD,state_MN,state_NJ,state_TX,state_WV,state_other
32,0,0,0,12.8,3,3.46,1,0,471.20000000000005,322,48.17,1,0,0,0,0,0,1,0,0
166,0,0,0,9.2,5,2.48,2,0,503.1,315,54.769999999999996,0,1,0,0,0,0,0,0,1
72,0,1,39,5.8,7,1.57,1,0,531.1,296,46.349999999999994,1,0,0,0,0,0,0,0,1
134,0,1,32,8.6,2,2.32,0,0,493.0,272,53.379999999999995,0,1,0,0,0,0,0,0,1
13,0,0,0,9.7,2,2.62,4,0,574.1,283,57.75,0,1,0,0,0,0,0,0,1
90,0,0,0,14.1,4,3.81,3,0,574.3,295,47.56,0,1,0,0,0,0,0,0,1
111,0,1,36,11.2,2,3.02,3,0,513.8,255,53.449999999999996,0,1,0,0,0,0,0,0,1
72,0,0,0,13.1,4,3.54,0,0,588.3,326,60.279999999999994,0,1,0,0,0,0,0,0,1
67,0,1,35,7.5,6,2.03,1,0,667.6,327,66.65,0,0,1,0,0,0,0,0,1
172,0,0,0,14.4,2,3.89,3,1,618.7,331,70.86,1,0,0,1,0,0,0,0,0
154,0,1,32,9.0,1,2.43,2,0,562.6,290,55.97,0,0,1,0,0,0,0,0,1
69,0,0,0,9.7,3,2.62,2,0,652.0999999999999,283,63.3,0,0,1,0,0,0,0,0,1
123,0,0,0,9.8,7,2.65,3,0,642.8,298,63.989999999999995,0,1,0,0,0,0,0,0,1
130,0,1,12,8.7,5,2.35,0,0,565.9,295,52.36,0,1,0,0,0,0,0,0,1
142,0,1,26,5.9,9,1.59,2,0,714.3,329,69.29,0,1,0,0,0,0,0,0,1
29,0,0,0,9.3,2,2.51,1,0,584.2,289,51.77,0,1,0,0,0,0,0,0,1
87,0,1,28,11.2,5,3.02,0,0,542.4,322,51.29,1,0,0,0,0,0,0,0,1
149,0,0,0,8.9,8,2.4,0,0,375.3,276,38.63,0,1,0,0,0,0,0,0,1
146,1,0,0,9.2,3,2.48,2,0,546.1,273,52.92,1,0,0,0,0,0,0,0,1
88,1,0,0,7.2,2,1.94,4,1,772.8,253,74.24,0,1,0,1,0,0,0,0,0
119,1,1,15,8.7,5,2.35,5,1,451.8,312,48.71,0,1,0,0,0,0,0,0,1
135,0,0,0,11.0,3,2.97,1,0,604.5,341,60.97,0,1,0,0,0,0,0,0,1
100,0,0,0,6.9,2,1.86,1,0,512.1,337,59.220000000000006,0,0,1,0,0,0,0,0,1
98,0,0,0,11.9,3,3.21,4,0,726.5999999999999,273,68.89,0,1,0,0,0,0,0,0,1
180,0,1,33,7.6,4,2.05,1,0,671.6,278,68.52,0,1,0,0,0,0,0,0,1
100,0,1,25,11.6,4,3.13,1,0,654.0,339,66.73,0,1,0,0,0,0,0,0,1
119,0,1,35,8.0,5,2.16,2,0,687.4,319,66.91,0,1,0,0,0,0,0,0,1
86,0,0,0,12.6,3,3.4,0,0,654.3,234,48.73,0,1,0,0,0,0,0,0,1
155,0,1,39,5.1,7,1.38,1,0,652.0999999999999,297,60.46,1,0,0,0,0,0,0,0,1
78,1,0,0,9.5,2,2.57,1,1,654.5,319,69.67,0,1,0,0,0,0,0,0,1
153,0,0,0,8.5,3,2.3,1,0,571.8,319,57.77,0,1,0,0,0,1,0,0,0
92,0,1,25,9.7,4,2.62,0,0,520.6,341,48.42000000000001,0,0,1,0,0,0,0,0,1
13,0,1,25,11.3,5,3.05,2,0,453.79999999999995,289,49.400000000000006,0,0,1,0,0,0,0,0,1
154,0,0,0,10.2,3,2.75,3,0,602.5,333,59.26,0,1,0,0,0,0,0,0,1
144,1,1,35,12.8,3,3.46,0,0,650.2,310,59.9,0,0,1,0,0,0,0,0,1
48,0,0,0,7.9,2,2.13,1,0,614.4,285,69.25,1,0,0,0,0,0,0,1,0
94,0,0,0,7.9,1,2.13,1,0,622.9000000000001,293,59.419999999999995,1,0,0,0,0,0,0,0,1
139,0,0,0,12.6,8,3.4,1,0,585.0,346,56.92999999999999,0,1,0,0,0,0,0,0,1
126,0,0,0,11.8,4,3.19,1,0,620.9,301,63.28,0,1,0,0,0,0,0,0,1
122,0,0,0,9.5,3,2.57,2,0,572.3000000000001,316,48.669999999999995,0,1,0,0,1,0,0,0,0
139,0,0,0,11.3,6,3.05,1,0,571.6,318,59.69,0,0,1,0,0,0,0,0,1
95,0,0,0,5.9,6,1.59,3,0,456.2,319,46.629999999999995,0,1,0,0,0,0,0,0,1
80,0,1,31,10.7,4,2.89,4,0,555.4000000000001,250,55.33,1,0,0,0,0,0,0,0,1
131,0,1,28,7.6,3,2.05,3,0,716.6999999999999,317,72.53999999999999,0,1,0,0,0,0,0,0,1
36,0,0,0,10.9,5,2.94,1,0,589.7,305,57.379999999999995,0,0,1,0,0,0,0,0,1
180,0,0,0,15.7,5,4.24,2,0,534.7,278,50.44,0,0,1,0,0,0,0,0,1
25,0,0,0,12.6,5,3.4,2,0,532.5,307,48.85,0,1,0,0,0,0,0,0,1
113,0,0,0,4.9,5,1.32,3,0,612.7,301,64.16,0,1,0,0,0,0,0,0,1
120,0,0,0,9.3,9,2.51,1,0,467.20000000000005,303,50.06,0,1,0,0,0,0,0,0,1
74,0,0,0,11.4,3,3.08,1,0,337.5,269,34.099999999999994,0,1,0,0,0,0,0,0,1
109,0,0,0,11.4,4,3.08,2,0,529.9,295,54.8,0,0,1,0,0,0,0,0,1
162,0,1,33,12.3,6,3.32,0,0,495.1,323,52.67,0,0,1,0,0,0,0,0,1
124,0,1,37,8.9,4,2.4,1,0,596.9,275,55.18,0,0,1,0,0,0,0,0,1
177,0,0,0,7.5,5,2.03,2,0,552.9,252,45.79,1,0,0,0,0,0,0,0,1
91,0,0,0,10.6,2,2.86,1,0,680.1,297,67.03999999999999,0,0,1,0,0,0,0,0,1
24,0,0,0,15.3,6,4.13,0,1,611.2,277,65.23,0,0,1,0,0,0,0,0,1
48,0,0,0,8.9,3,2.4,0,0,292.59999999999997,229,31.11,0,0,1,0,0,0,0,0,1
86,0,0,0,9.8,7,2.65,2,0,449.70000000000005,322,42.78,1,0,0,0,0,0,0,0,1
163,0,0,0,10.6,2,2.86,4,0,547.0999999999999,219,55.57999999999999,0,0,1,0,0,0,0,0,1
91,0,0,0,10.1,4,2.73,0,0,496.5,324,52.42,0,0,1,0,0,0,0,0,1
56,0,0,0,11.7,5,3.16,3,0,480.40000000000003,281,46.949999999999996,0,0,1,0,0,0,0,0,1
147,1,1,24,8.1,4,2.19,3,0,780.9,345,70.96000000000001,0,1,0,0,0,0,0,0,1
64,0,0,0,10.1,3,2.73,2,0,526.9,308,52.4,0,1,0,0,0,0,1,0,0
108,0,1,34,9.6,3,2.59,4,1,593.7,276,53.849999999999994,0,0,1,0,0,0,0,0,1
159,0,0,0,16.5,7,4.46,5,0,607.6,318,60.02,0,0,1,0,0,0,0,0,1
136,1,0,0,9.1,10,2.46,3,0,630.5,276,69.67999999999999,0,0,1,0,0,0,0,0,1
45,0,1,38,7.7,2,2.08,1,0,712.8,285,66.85,1,0,0,0,0,0,0,0,1
122,0,0,0,11.2,5,3.02,2,0,559.6,375,51.95,0,1,0,0,1,0,0,0,0
138,0,0,0,9.0,3,2.43,5,0,616.4000000000001,282,59.620000000000005,0,1,0,0,1,0,0,0,0
132,0,0,0,8.8,5,2.38,1,0,571.1,268,48.96,0,1,0,0,0,0,0,0,1
101,1,0,0,11.6,8,3.13,0,0,603.3,306,58.83,0,1,0,0,0,0,0,0,1
58,0,0,0,7.8,4,2.11,2,0,655.4,333,69.14,0,0,1,0,0,0,0,0,1
81,0,0,0,5.2,4,1.4,1,0,461.1,332,44.1,0,1,0,0,0,0,0,0,1
116,0,0,0,8.8,3,2.38,2,0,582.0,295,62.23,0,0,1,0,0,0,0,0,1
62,0,1,33,11.1,3,3.0,2,1,674.0999999999999,323,61.68,0,0,1,0,1,0,0,0,0
90,0,0,0,10.8,3,2.92,0,0,603.3,283,48.28,0,1,0,0,0,0,0,0,1
98,0,0,0,6.0,3,1.62,2,0,567.3,278,53.29,0,1,0,0,0,0,0,0,1
73,0,0,0,18.0,5,4.86,1,0,501.7,325,53.33,0,1,0,0,0,0,0,0,1
107,1,0,0,11.2,7,3.02,2,0,687.6,260,65.15,0,0,1,0,0,0,0,0,1
55,0,1,20,12.5,4,3.38,2,0,558.0999999999999,310,53.519999999999996,1,0,0,0,0,0,0,0,1
76,0,1,22,9.5,4,2.57,3,0,351.99999999999994,345,42.6,0,1,0,0,0,0,0,0,1
30,0,0,0,7.1,4,1.92,3,0,582.8,322,53.98,0,0,1,0,0,0,0,0,1
157,0,0,0,11.5,7,3.11,4,0,505.1,345,55.09,0,1,0,0,0,0,0,0,1
40,0,1,31,7.5,5,2.03,1,1,479.5,254,55.040000000000006,1,0,0,0,0,0,0,0,1
72,0,0,0,10.5,4,2.84,1,0,472.20000000000005,262,46.12,1,0,0,0,0,0,0,0,1
95,0,1,39,10.1,5,2.73,1,0,669.8000000000001,338,71.28,0,1,0,0,0,0,0,0,1
42,0,0,0,9.0,3,2.43,0,0,477.2,300,47.470000000000006,0,1,0,0,0,0,0,0,1
86,0,0,0,5.4,7,1.46,1,0,649.6,290,60.21,0,1,0,0,0,0,0,0,1
131,0,0,0,10.8,7,2.92,0,0,616.5,313,64.64,0,1,0,0,0,1,0,0,0
74,0,0,0,8.7,6,2.35,0,0,638.0,287,60.730000000000004,0,1,0,0,0,0,0,0,1
81,1,1,37,7.9,3,2.13,1,0,772.5999999999999,321,74.98,1,0,0,0,0,0,0,0,1
81,0,0,0,13.2,2,3.56,4,0,604.0,282,56.66,1,0,0,0,0,0,0,0,1
28,0,0,0,8.3,2,2.24,6,1,509.1,282,43.150000000000006,0,1,0,0,0,0,0,0,1
111,0,0,0,11.2,2,3.02,0,0,527.8,324,53.849999999999994,0,0,1,0,0,0,0,0,1
3,0,1,27,11.4,2,3.08,2,0,592.5,287,44.85,0,0,1,0,0,0,0,0,1
51,0,0,0,9.6,1,2.59,1,1,758.5,361,76.28999999999999,0,1,0,0,0,0,0,0,1
68,0,1,24,14.7,7,3.97,1,0,628.5999999999999,305,61.400000000000006,0,1,0,0,0,0,0,0,1
163,0,0,0,9.6,7,2.59,0,1,684.5,267,72.55,1,0,0,0,0,0,0,0,1
87,0,0,0,13.1,5,3.54,2,0,623.7,227,53.0,0,0,1,0,0,0,0,0,1
58,0,0,0,13.9,1,3.75,0,1,582.7,281,48.63,0,0,1,0,0,0,0,0,1
109,0,0,0,11.5,4,3.11,0,0,526.3,365,50.17,1,0,0,0,1,0,0,0,0
111,0,0,0,10.4,6,2.81,4,0,733.1,301,70.23,0,1,0,0,0,0,0,0,1
144,0,0,0,15.0,4,4.05,2,0,359.4,264,38.589999999999996,0,1,0,0,0,0,0,0,1
135,0,0,0,8.4,2,2.27,5,1,715.2,294,75.21000000000001,0,1,0,0,0,0,0,0,1
107,0,1,14,7.5,8,2.03,1,0,508.8,297,45.169999999999995,0,1,0,0,0,0,0,0,1
149,0,0,0,7.7,3,2.08,2,0,487.8,291,51.96,1,0,0,0,0,0,0,0,1
56,0,0,0,4.4,4,1.19,1,0,583.2,344,65.41,0,0,1,0,0,0,0,0,1
129,0,0,0,10.5,4,2.84,0,0,593.5,284,48.59,1,0,0,0,0,0,0,0,1
92,0,0,0,9.1,3,2.46,0,0,629.9,329,67.99,1,0,0,0,0,0,0,0,1
67,0,1,30,14.5,5,3.92,1,0,659.6,304,55.21,0,1,0,0,0,0,0,1,0
120,0,0,0,9.3,7,2.51,0,0,600.4000000000001,284,65.39,0,1,0,0,0,0,0,0,1
166,0,0,0,12.4,9,3.35,1,0,604.6,326,61.900000000000006,0,1,0,0,0,0,0,0,1
66,0,0,0,9.2,5,2.48,1,0,534.2,312,45.47,1,0,0,0,0,0,0,0,1
76,0,0,0,8.4,3,2.27,0,0,541.1999999999999,285,56.27,1,0,0,0,0,0,0,0,1
79,0,0,0,8.8,3,2.38,2,0,678.1,388,66.61,0,1,0,0,0,0,0,0,1
98,0,1,31,12.9,4,3.48,2,0,638.5999999999999,333,60.260000000000005,0,1,0,0,0,0,0,0,1
141,0,1,22,7.8,6,2.11,1,0,704.6,310,71.78,0,0,1,0,0,0,0,0,1
46,0,0,0,10.2,2,2.75,3,0,584.9,278,58.22,0,0,1,0,0,0,0,0,1
137,0,0,0,7.3,4,1.97,3,0,476.8,274,41.34,0,1,0,0,0,0,0,0,1
171,0,0,0,9.6,5,2.59,1,1,636.5,292,71.66000000000001,1,0,0,0,0,0,0,0,1
10,0,0,0,12.9,4,3.48,1,0,602.6999999999999,332,61.010000000000005,0,1,0,0,0,0,0,0,1
88,0,0,0,8.8,2,2.38,3,0,537.0,302,42.400000000000006,0,0,1,0,0,0,0,0,1
89,0,0,0,10.8,2,2.92,2,0,526.2,291,51.279999999999994,0,1,0,0,0,0,0,0,1
82,0,0,0,10.6,5,2.86,3,1,629.4000000000001,281,59.339999999999996,0,1,0,0,0,0,1,0,0
139,0,0,0,9.8,1,2.65,3,0,535.0,373,56.02,0,0,1,0,0,0,0,0,1
87,0,0,0,13.8,4,3.73,0,0,547.2,340,54.28,0,1,0,0,0,0,0,0,1
137,1,0,0,11.4,3,3.08,2,0,596.0,336,55.019999999999996,0,1,0,0,0,0,0,0,1
45,0,0,0,7.4,5,2.0,1,1,450.09999999999997,327,37.57,0,0,1,0,0,0,0,0,1
90,0,0,0,8.9,7,2.4,1,0,614.2,281,59.33,0,1,0,0,0,0,0,0,1
103,0,0,0,6.4,2,1.73,1,0,610.7,306,55.29,0,1,0,0,0,0,0,0,1
100,0,0,0,7.3,1,1.97,2,0,475.40000000000003,321,57.910000000000004,0,1,0,0,0,0,0,0,1
110,0,0,0,6.3,4,1.7,3,0,461.79999999999995,292,50.519999999999996,0,0,1,0,0,0,0,0,1
124,0,0,0,11.8,2,3.19,2,0,486.40000000000003,286,56.83,0,1,0,0,0,0,0,0,1
10,0,0,0,8.7,6,2.35,2,0,604.2,253,58.660000000000004,0,0,1,0,0,0,0,0,1
89,0,1,29,7.5,5,2.03,2,0,820.2,363,68.35,0,1,0,0,0,0,0,0,1
121,0,0,0,7.7,2,2.08,2,0,528.0,308,58.160000000000004,1,0,0,0,0,0,0,0,1
101,0,0,0,6.1,3,1.65,3,0,630.7,281,66.44999999999999,0,1,0,0,0,0,0,0,1
103,0,1,31,14.5,4,3.92,2,0,530.1,341,54.94,0,1,0,0,0,0,0,0,1
51,0,0,0,8.9,5,2.4,1,0,587.4,258,60.010000000000005,1,0,0,0,0,0,0,0,1
2,1,0,0,9.1,1,2.46,2,1,463.6,249,42.940000000000005,0,1,0,0,0,0,0,0,1
111,0,0,0,9.3,11,2.51,0,0,638.9,346,62.5,0,0,1,0,0,0,0,0,1
118,0,0,0,12.6,5,3.4,2,0,556.1999999999999,319,51.72,0,1,0,0,0,0,0,0,1
193,0,0,0,10.9,5,2.94,2,1,449.5,310,38.03,0,1,0,0,0,0,0,0,1
114,0,0,0,10.1,9,2.73,1,0,642.0999999999999,346,61.449999999999996,0,0,1,0,0,0,0,0,1
185,0,1,29,13.8,2,3.73,2,0,550.1999999999999,300,53.440000000000005,1,0,0,0,0,0,0,0,1
101,0,0,0,7.6,2,2.05,3,0,610.8,288,62.839999999999996,1,0,0,0,0,0,0,0,1
95,0,1,32,10.5,4,2.84,3,0,599.1,290,62.86,0,1,0,0,0,0,0,0,1
7,0,1,30,10.8,12,2.92,1,0,634.2,335,62.85,1,0,0,0,0,0,0,0,1
126,0,0,0,8.0,4,2.16,1,1,682.8000000000001,298,77.6,1,0,0,0,0,0,0,0,1
71,0,0,0,11.3,2,3.05,0,0,492.7,343,55.03,0,1,0,0,0,0,0,0,1
124,0,0,0,11.1,6,3.0,3,0,651.8,254,69.34,0,1,0,0,0,0,0,0,1
97,1,0,0,7.3,2,1.97,0,1,635.5,332,64.52,0,0,1,0,0,0,0,0,1
28,0,0,0,9.3,3,2.51,2,0,583.0999999999999,326,54.870000000000005,0,1,0,0,0,0,1,0,0
90,1,0,0,9.2,1,2.48,4,1,502.8,304,49.96,0,1,0,0,0,0,0,0,1
190,0,0,0,14.7,1,3.97,1,0,599.4,288,56.58,1,0,0,0,0,0,0,0,1
31,0,1,28,11.5,2,3.11,1,0,702.6,312,67.95,0,1,0,0,0,0,0,0,1
73,0,0,0,10.6,8,2.86,0,0,498.29999999999995,219,57.87,0,0,1,1,0,0,0,0,0
111,0,0,0,8.4,8,2.27,0,1,684.2,293,72.63,0,1,0,0,0,0,0,0,1
98,0,0,0,6.8,1,1.84,4,1,326.7,218,21.09,0,1,0,0,0,0,0,0,1
106,1,0,0,10.7,2,2.89,1,1,503.4,241,46.879999999999995,1,0,0,0,0,0,0,0,1
111,0,0,0,10.3,3,2.78,0,0,646.7,341,64.88999999999999,1,0,0,0,0,0,0,0,1
59,0,0,0,11.9,5,3.21,1,0,628.6,276,55.66,1,0,0,0,0,0,0,0,1
71,0,1,22,5.6,3,1.51,2,0,524.4,311,47.8,0,0,1,0,0,0,0,0,1
55,0,0,0,14.8,7,4.0,0,1,747.3,370,78.58,1,0,0,0,0,0,0,0,1
13,0,0,0,11.9,5,3.21,1,0,479.59999999999997,300,39.37,0,1,0,0,0,0,0,0,1
136,0,1,16,13.1,4,3.54,0,0,518.8000000000001,329,42.699999999999996,0,1,0,0,0,0,0,0,1
123,0,0,0,11.0,3,2.97,0,0,581.6,316,49.14,1,0,0,0,0,0,0,0,1
105,0,0,0,12.8,3,3.46,2,0,533.9,283,51.4,1,0,0,0,0,0,0,0,1
50,0,1,31,13.6,14,3.67,3,0,737.1,315,80.63000000000001,1,0,0,0,0,0,1,0,0
97,0,0,0,12.8,6,3.46,3,0,527.5,253,51.59,1,0,0,0,0,0,0,0,1
51,0,0,0,14.9,2,4.02,0,0,665.0,321,66.09,0,0,1,0,0,0,0,0,1
73,0,0,0,10.3,6,2.78,1,1,715.7,277,68.26,0,1,0,0,0,0,0,0,1
35,0,0,0,13.1,8,3.54,2,0,383.8,317,37.75,0,1,0,0,0,0,0,0,1
64,0,0,0,13.6,2,3.67,1,0,690.2,248,66.12,0,1,0,0,0,0,0,0,1
63,0,0,0,9.9,2,2.67,3,0,360.3,305,35.51,0,0,1,0,0,0,0,1,0
117,0,1,31,7.7,6,2.08,3,0,605.9,344,49.88,0,1,0,0,0,0,0,0,1
115,0,0,0,13.7,8,3.7,1,1,765.9,296,75.11999999999999,0,1,0,0,0,0,0,0,1
162,0,0,0,11.6,3,3.13,1,0,589.0,295,58.529999999999994,1,0,0,0,0,0,0,0,1
89,0,0,0,12.3,1,3.32,3,0,493.9,286,40.59,0,1,0,0,0,0,0,0,1
94,1,0,0,8.6,4,2.32,1,0,601.0,331,64.28999999999999,0,1,0,0,0,0,0,0,1
129,0,0,0,11.5,6,3.11,4,0,547.2,286,58.370000000000005,1,0,0,0,0,0,0,0,1
86,0,0,0,7.3,9,1.97,1,0,529.8,327,58.050000000000004,0,1,0,0,0,0,0,0,1
96,0,0,0,6.6,2,1.78,1,0,606.3,397,56.22,0,0,1,0,0,0,0,0,1
190,0,0,0,8.9,5,2.4,1,0,620.0,308,59.22,0,1,0,0,0,0,0,0,1
80,0,0,0,8.2,6,2.21,1,0,487.5,253,42.48,1,0,0,0,0,0,0,0,1
108,0,0,0,4.1,4,1.11,4,1,514.6,308,44.9,0,1,0,0,0,0,0,0,1
97,0,1,32,8.5,7,2.3,0,0,586.1,321,56.46,1,0,0,0,0,0,0,0,1
84,0,1,42,11.3,10,3.05,0,0,736.0,336,67.44,0,1,0,0,0,0,0,0,1
65,0,0,0,4.2,5,1.13,4,1,772.9000000000001,369,75.17,0,1,0,0,0,0,0,0,1
58,1,1,43,8.9,4,2.4,1,0,608.5,301,56.129999999999995,0,1,0,0,0,0,0,0,1
36,0,0,0,10.2,2,2.75,3,0,635.1,357,63.11,0,1,0,0,0,0,0,0,1
54,0,0,0,12.0,2,3.24,1,0,457.4,343,40.11,0,1,0,0,0,0,0,0,1
45,0,0,0,11.0,1,2.97,1,0,608.2,311,57.24999999999999,0,0,1,0,0,1,0,0,0
72,0,1,21,8.2,2,2.21,2,0,533.6,314,51.68000000000001,0,1,0,0,0,0,0,0,1
141,0,0,0,10.1,3,2.73,3,0,437.4,306,32.65,1,0,0,0,0,0,0,0,1
20,0,1,35,7.1,3,1.92,0,0,490.20000000000005,350,49.620000000000005,0,1,0,0,0,0,0,0,1
94,0,0,0,15.3,4,4.13,1,0,611.6999999999999,231,60.88,0,0,1,0,0,0,0,0,1
40,0,0,0,9.3,6,2.51,1,0,351.0,309,35.370000000000005,0,0,1,0,0,0,0,0,1
101,0,0,0,4.5,15,1.22,3,1,691.5,278,73.14,0,1,0,0,0,0,0,0,1
170,0,0,0,9.1,8,2.46,0,0,640.9,326,68.77,0,1,0,0,0,0,0,0,1
105,0,0,0,13.0,4,3.51,1,0,639.2,292,67.92999999999999,0,0,1,0,0,0,0,0,1
103,0,0,0,12.2,4,3.29,0,0,496.6,296,50.7,0,1,0,0,0,0,0,0,1
140,1,1,27,11.5,5,3.11,4,0,547.5,326,54.69,0,1,0,1,0,0,0,0,0
101,0,0,0,7.2,4,1.94,1,0,360.9,214,23.93,0,0,1,0,0,0,0,0,1
98,0,1,19,11.0,4,2.97,1,0,581.9,268,49.11,1,0,0,0,0,0,1,0,0
104,0,0,0,11.7,2,3.16,4,0,602.6999999999999,322,56.839999999999996,1,0,0,0,0,0,0,0,1
115,0,0,0,0.0,0,0.0,3,0,505.3,279,47.14,0,1,0,0,0,0,0,0,1
70,0,0,0,5.7,4,1.54,1,0,674.7,264,65.23,0,1,0,0,0,0,0,0,1
126,0,0,0,10.6,1,2.86,0,0,475.6,284,47.269999999999996,0,0,1,0,0,0,0,0,1
87,0,1,39,9.5,1,2.57,3,0,470.6,264,40.47,0,0,1,0,0,0,0,0,1
125,0,0,0,8.8,7,2.38,4,1,464.5,309,42.32,0,0,1,0,0,0,0,0,1
86,0,0,0,8.9,8,2.4,1,0,631.1,342,54.879999999999995,0,1,0,0,0,0,0,0,1
73,0,1,31,11.8,2,3.19,6,1,568.0,294,46.089999999999996,0,1,0,0,0,0,0,0,1
232,0,0,0,11.8,3,3.19,1,0,479.8,296,50.12,1,0,0,0,0,0,0,0,1
133,0,0,0,12.2,5,3.29,1,0,634.5999999999999,263,57.31,1,0,0,0,0,0,0,0,1
103,0,0,0,7.7,6,2.08,1,0,526.9,290,52.230000000000004,0,0,1,0,0,0,0,0,1
131,0,1,24,9.4,4,2.54,1,0,579.7,259,52.400000000000006,0,1,0,0,0,0,0,0,1
95,0,1,20,9.8,6,2.65,0,0,624.5999999999999,263,57.45,1,0,0,0,0,0,0,0,1
182,0,0,0,9.7,4,2.62,1,0,585.7,330,55.370000000000005,0,1,0,0,0,0,0,0,1
99,0,0,0,9.1,1,2.46,0,0,549.9,298,50.71,0,0,1,0,0,0,0,0,1
141,0,0,0,10.7,7,2.89,1,0,424.3,257,37.11,1,0,0,0,0,0,0,0,1
29,1,1,37,5.7,7,1.54,2,0,558.1,286,61.82,0,1,0,0,0,0,0,0,1
65,0,0,0,6.6,12,1.78,2,0,428.0,300,38.14,0,1,0,0,0,0,0,0,1
81,1,0,0,17.9,3,4.83,3,1,535.8,263,49.66,0,1,0,0,0,0,0,0,1
37,0,1,20,10.4,7,2.81,0,0,691.9,293,72.88,0,1,0,0,1,0,0,0,0
107,0,1,31,5.6,1,1.51,1,0,643.4000000000001,224,57.849999999999994,0,0,1,0,0,0,0,0,1
127,1,1,28,10.4,3,2.81,1,0,408.20000000000005,380,36.74,0,1,0,0,0,0,0,0,1
78,0,0,0,11.7,5,3.16,0,0,588.8,298,51.89000000000001,1,0,0,0,0,0,0,0,1
55,0,0,0,4.6,2,1.24,2,0,573.8,357,50.05,0,0,1,0,0,0,0,0,1
86,0,1,30,9.8,7,2.65,2,0,618.0999999999999,299,50.839999999999996,0,1,0,0,0,0,0,0,1
176,0,0,0,9.6,6,2.59,2,0,570.9,293,63.91,0,1,0,0,0,0,0,0,1
96,1,0,0,11.2,5,3.02,2,0,588.4,332,63.13,0,1,0,0,0,0,0,0,1
11,0,1,38,7.0,7,1.89,1,0,639.4,293,62.870000000000005,0,0,1,0,0,0,0,1,0
48,0,1,34,7.6,4,2.05,1,0,689.6,262,66.73,0,1,0,0,0,0,0,1,0
127,0,0,0,11.3,5,3.05,1,0,618.6,338,62.980000000000004,0,0,1,0,0,1,0,0,0
79,0,0,0,12.2,2,3.29,1,0,574.1,278,61.14,0,0,1,0,0,0,0,0,1
83,0,1,26,10.8,7,2.92,1,0,594.7,296,64.45,0,0,1,0,0,0,0,0,1
60,0,0,0,15.1,6,4.08,2,0,663.9,342,64.7,0,0,1,0,0,0,0,0,1
122,0,0,0,8.6,4,2.32,0,0,568.6999999999999,362,52.4,0,1,0,0,0,0,0,0,1
136,0,0,0,5.0,10,1.35,1,0,480.6,281,49.06,1,0,0,0,0,0,0,0,1
172,0,1,47,8.8,2,2.38,1,0,706.5,343,73.61999999999999,1,0,0,0,0,0,0,0,1
79,0,0,0,8.9,4,2.4,3,0,644.1,263,62.62,0,1,0,0,0,0,0,1,0
55,0,1,8,9.7,2,2.62,1,0,771.5,312,69.39999999999999,0,0,1,0,0,0,0,0,1
111,0,1,28,10.3,2,2.78,2,0,433.5,232,41.9,0,1,0,0,0,0,0,0,1
160,0,0,0,8.3,2,2.24,0,0,566.4000000000001,343,54.129999999999995,0,1,0,0,0,0,0,0,1
110,0,0,0,7.8,3,2.11,4,0,588.9,336,63.31,0,1,0,0,0,0,0,0,1
192,0,0,0,12.7,6,3.43,4,0,674.1999999999999,234,69.44,0,1,0,0,0,0,0,0,1
93,0,0,0,10.9,9,2.94,0,0,461.7,291,43.9,1,0,0,0,0,0,0,0,1
77,0,0,0,12.3,3,3.32,2,0,548.6,324,48.849999999999994,0,0,1,0,0,0,0,0,1
105,0,1,40,8.1,3,2.19,2,0,574.6,336,60.11,0,1,0,0,0,0,0,0,1
133,0,1,44,14.1,7,3.81,2,1,607.5,280,57.459999999999994,1,0,0,0,0,0,0,0,1
131,0,0,0,6.6,7,1.78,1,0,700.2,251,58.49,1,0,0,0,0,0,0,0,1
118,0,0,0,5.9,4,1.59,1,0,509.1,334,44.43,0,1,0,0,0,0,0,0,1
125,0,0,0,8.6,4,2.32,1,0,585.3,291,51.870000000000005,1,0,0,1,0,0,0,0,0
95,0,0,0,16.1,8,4.35,0,0,599.3,260,59.21,0,1,0,0,0,0,0,0,1
80,0,0,0,9.3,3,2.51,3,0,536.9,323,55.19,0,1,0,0,0,0,0,0,1
145,0,0,0,10.0,6,2.7,0,0,489.6,274,37.55,1,0,0,0,0,0,0,0,1
37,0,0,0,8.1,4,2.19,2,0,490.9,340,55.34,1,0,0,0,0,0,0,0,1
87,0,0,0,7.6,6,2.05,1,0,595.9000000000001,238,55.05,0,1,0,0,0,0,0,0,1
195,0,0,0,5.1,3,1.38,0,0,467.4,295,37.74,0,1,0,0,0,0,0,0,1
123,0,1,27,15.0,1,4.05,0,0,555.9000000000001,273,58.89,0,1,0,0,0,0,0,0,1
41,0,1,41,5.9,3,1.59,1,0,460.3,289,52.120000000000005,0,1,0,0,0,0,0,0,1
76,1,0,0,12.0,7,3.24,1,1,702.1000000000001,271,76.30000000000001,0,1,0,1,0,0,0,0,0
86,1,0,0,10.3,4,2.78,1,0,654.6,315,70.0,0,1,0,0,0,0,0,0,1
140,0,0,0,16.3,6,4.4,0,0,519.1,239,43.730000000000004,1,0,0,0,0,0,0,0,1
