account_length,international_plan,voice_mail_plan,number_vmail_messages,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,total_minutes,total_calls,total_charge,area_code_area_code_408,area_code_area_code_415,area_code_area_code_510,state_MD,state_MN,state_NJ,state_TX,state_WV,state_other,avg_mt_minutes,avg_mt_calls,avg_mt_charge,avg_call_charge,avg_intl_call_charge,avg_call_minutes,avg_intl_call_minutes,both_plans
64,0,1,19,7.5,3,2.03,0,0,545.0,316,52.14,1,0,0,0,0,0,0,0,1,8.515625,4.9375,0.8146875,0.165,0.6766666666666666,1.7246835443037976,2.5,0
13,0,1,31,12.9,1,3.48,1,0,672.2,306,69.32000000000001,0,1,0,0,0,0,0,0,1,51.70769230769231,23.53846153846154,5.332307692307693,0.22653594771241833,3.48,2.196732026143791,12.9,0
106,0,0,0,11.4,2,3.08,0,0,473.20000000000005,310,42.730000000000004,0,1,0,0,0,0,0,0,1,4.464150943396227,2.9245283018867925,0.40311320754716984,0.13783870967741937,1.54,1.526451612903226,5.7,0
88,0,0,0,7.9,4,2.13,2,0,541.2,295,51.49,0,1,0,0,0,0,0,0,1,6.15,3.352272727272727,0.5851136363636363,0.17454237288135593,0.5325,1.8345762711864408,1.975,0
74,0,0,0,9.8,3,2.65,1,0,572.3,328,54.35,1,0,0,0,0,0,0,0,1,7.7337837837837835,4.4324324324324325,0.7344594594594595,0.16570121951219513,0.8833333333333333,1.7448170731707315,3.266666666666667,0
83,0,0,0,11.0,13,2.97,0,0,586.1,267,59.17,0,1,0,0,0,0,0,0,1,7.06144578313253,3.216867469879518,0.7128915662650602,0.22161048689138577,0.22846153846153847,2.195131086142322,0.8461538461538461,0
49,0,0,0,15.6,7,4.21,0,0,718.7,300,69.67,0,1,0,0,0,0,0,0,1,14.66734693877551,6.122448979591836,1.4218367346938776,0.23223333333333335,0.6014285714285714,2.3956666666666666,2.2285714285714286,0
111,0,1,24,14.0,4,3.78,1,0,640.7,308,63.3,0,0,1,0,0,0,0,0,1,5.772072072072072,2.774774774774775,0.5702702702702702,0.20551948051948052,0.945,2.080194805194805,3.5,0
50,0,1,22,8.5,4,2.3,3,0,589.2,357,65.24,0,1,0,0,0,0,0,0,1,11.784,7.14,1.3048,0.18274509803921568,0.575,1.650420168067227,2.125,0
88,0,0,0,7.5,5,2.03,1,0,475.20000000000005,343,50.49,0,1,0,0,0,0,0,0,1,5.4,3.897727272727273,0.57375,0.14720116618075801,0.40599999999999997,1.3854227405247814,1.5,0
131,0,1,39,9.1,4,2.46,0,0,275.2,352,25.08,0,1,0,0,0,0,0,0,1,2.100763358778626,2.687022900763359,0.1914503816793893,0.07125,0.615,0.7818181818181817,2.275,0
79,0,0,0,6.0,3,1.62,3,1,729.0,228,73.94,1,0,0,0,0,0,0,0,1,9.227848101265822,2.8860759493670884,0.9359493670886075,0.3242982456140351,0.54,3.1973684210526314,2.0,0
140,0,0,0,11.5,4,3.11,2,0,595.8,322,66.53999999999999,0,1,0,0,0,0,0,0,1,4.255714285714285,2.3,0.47528571428571426,0.20664596273291924,0.7775,1.850310559006211,2.875,0
105,0,0,0,9.5,6,2.57,1,0,598.0,245,61.790000000000006,1,0,0,0,0,0,0,0,1,5.695238095238095,2.3333333333333335,0.5884761904761905,0.25220408163265307,0.4283333333333333,2.440816326530612,1.5833333333333333,0
87,0,1,22,8.5,3,2.3,3,0,575.3000000000001,289,63.0,0,1,0,0,0,0,0,0,1,6.612643678160921,3.32183908045977,0.7241379310344828,0.2179930795847751,0.7666666666666666,1.990657439446367,2.8333333333333335,0
96,0,1,31,10.5,5,2.84,1,0,559.0,325,55.9,0,0,1,0,0,0,0,0,1,5.822916666666667,3.3854166666666665,0.5822916666666667,0.172,0.568,1.72,2.1,0
79,0,0,0,9.4,10,2.54,5,1,583.2,263,53.71,0,0,1,0,0,0,0,0,1,7.3822784810126585,3.329113924050633,0.679873417721519,0.20422053231939163,0.254,2.217490494296578,0.9400000000000001,0
55,0,0,0,9.3,4,2.51,0,0,626.9,320,56.63,0,1,0,0,1,0,0,0,0,11.398181818181818,5.818181818181818,1.0296363636363637,0.17696875,0.6275,1.9590625,2.325,0
130,0,0,0,9.3,2,2.51,2,0,487.70000000000005,304,56.379999999999995,0,1,0,0,0,0,0,0,1,3.7515384615384617,2.3384615384615386,0.43369230769230765,0.18546052631578946,1.255,1.604276315789474,4.65,0
34,0,0,0,9.9,7,2.67,0,0,469.0,289,45.24,0,1,0,0,0,0,0,0,1,13.794117647058824,8.5,1.3305882352941176,0.15653979238754326,0.3814285714285714,1.6228373702422145,1.4142857142857144,0
139,0,0,0,8.3,2,2.24,1,0,437.5,266,43.53,0,1,0,0,0,0,0,0,1,3.147482014388489,1.9136690647482015,0.3131654676258993,0.1636466165413534,1.12,1.644736842105263,4.15,0
109,0,0,0,9.5,9,2.57,1,1,767.1,275,79.81,1,0,0,0,0,0,0,0,1,7.037614678899083,2.522935779816514,0.7322018348623853,0.2902181818181818,0.28555555555555556,2.7894545454545456,1.0555555555555556,0
65,0,1,31,12.0,4,3.24,1,0,659.8,252,71.06,1,0,0,0,0,0,0,0,1,10.15076923076923,3.876923076923077,1.0932307692307692,0.281984126984127,0.81,2.6182539682539683,3.0,0
152,0,0,0,7.4,4,2.0,3,0,405.29999999999995,302,48.08,0,1,0,0,0,0,0,0,1,2.666447368421052,1.986842105263158,0.3163157894736842,0.15920529801324504,0.5,1.3420529801324501,1.85,0
147,0,0,0,7.8,4,2.11,1,0,612.6,307,59.9,1,0,0,0,0,0,0,0,1,4.16734693877551,2.0884353741496597,0.4074829931972789,0.195114006514658,0.5275,1.995439739413681,1.95,0
112,0,1,22,9.2,4,2.48,2,0,672.5999999999999,374,62.12,0,1,0,0,0,0,0,0,1,6.005357142857142,3.3392857142857144,0.5546428571428571,0.16609625668449196,0.62,1.7983957219251334,2.3,0
120,0,0,0,9.6,1,2.59,2,0,554.0,322,62.44,0,1,0,0,0,0,0,0,1,4.616666666666666,2.683333333333333,0.5203333333333333,0.19391304347826085,2.59,1.720496894409938,9.6,0
171,0,0,0,12.3,1,3.32,1,0,626.8,333,64.64999999999999,0,1,0,0,0,0,0,0,1,3.6654970760233914,1.9473684210526316,0.37807017543859645,0.19414414414414413,3.32,1.8822822822822822,12.3,0
101,0,1,33,15.5,4,4.19,0,0,594.1,320,59.31,0,1,0,0,0,0,0,0,1,5.8821782178217825,3.1683168316831685,0.5872277227722773,0.18534375,1.0475,1.8565625000000001,3.875,0
32,0,1,26,16.3,4,4.4,1,0,711.8,314,74.67,1,0,0,0,0,0,0,1,0,22.24375,9.8125,2.3334375,0.23780254777070065,1.1,2.2668789808917196,4.075,0
151,0,0,0,11.8,5,3.19,0,0,479.8,281,49.28,1,0,0,0,0,0,0,0,1,3.1774834437086095,1.8609271523178808,0.3263576158940397,0.17537366548042704,0.638,1.707473309608541,2.3600000000000003,0
60,0,0,0,11.2,3,3.02,3,0,585.2,240,51.93,1,0,0,0,0,0,0,0,1,9.753333333333334,4.0,0.8655,0.216375,1.0066666666666666,2.4383333333333335,3.733333333333333,0
119,0,0,0,7.5,15,2.03,1,0,606.1,248,58.37,0,1,0,0,0,0,0,0,1,5.09327731092437,2.0840336134453783,0.49050420168067227,0.23536290322580644,0.13533333333333333,2.4439516129032257,0.5,0
43,0,0,0,5.9,3,1.59,1,0,636.1,326,64.03999999999999,0,1,0,0,0,0,0,0,1,14.793023255813955,7.5813953488372094,1.489302325581395,0.196441717791411,0.53,1.9512269938650308,1.9666666666666668,0
84,0,0,0,9.4,4,2.54,1,0,571.4,287,62.29,1,0,0,0,0,0,0,0,1,6.802380952380952,3.4166666666666665,0.741547619047619,0.2170383275261324,0.635,1.9909407665505225,2.35,0
65,0,0,0,8.9,4,2.4,0,0,555.1,324,56.65,0,0,1,0,0,0,0,0,1,8.540000000000001,4.984615384615385,0.8715384615384615,0.17484567901234568,0.6,1.7132716049382717,2.225,0
75,1,0,0,8.7,9,2.35,1,1,757.4,293,74.97,0,1,0,0,0,0,1,0,0,10.098666666666666,3.9066666666666667,0.9995999999999999,0.25587030716723547,0.2611111111111111,2.5849829351535836,0.9666666666666666,0
116,0,0,0,13.1,2,3.54,1,0,585.1,291,57.60999999999999,0,0,1,0,0,0,0,0,1,5.0439655172413795,2.5086206896551726,0.49663793103448267,0.19797250859106527,1.77,2.0106529209621993,6.55,0
107,0,0,0,9.3,5,2.51,0,0,537.6,264,45.91,0,1,0,0,0,0,0,1,0,5.024299065420561,2.467289719626168,0.42906542056074765,0.17390151515151514,0.502,2.0363636363636366,1.86,0
189,0,1,38,11.4,3,3.08,3,0,530.2,305,61.97,0,1,0,0,0,0,0,0,1,2.8052910052910054,1.6137566137566137,0.3278835978835979,0.20318032786885246,1.0266666666666666,1.7383606557377052,3.8000000000000003,0
123,0,0,0,6.5,1,1.76,1,0,603.1,333,56.7,1,0,0,0,0,0,0,0,1,4.903252032520325,2.707317073170732,0.4609756097560976,0.17027027027027028,1.76,1.8111111111111111,6.5,0
110,0,0,0,11.1,8,3.0,3,0,537.8,240,46.05,1,0,0,0,0,0,0,0,1,4.889090909090909,2.1818181818181817,0.4186363636363636,0.191875,0.375,2.2408333333333332,1.3875,0
63,0,1,32,8.6,7,2.32,1,0,448.70000000000005,327,31.54,0,1,0,0,0,0,0,0,1,7.122222222222223,5.190476190476191,0.5006349206349207,0.0964525993883792,0.3314285714285714,1.37217125382263,1.2285714285714284,0
176,0,0,0,10.1,2,2.73,3,0,592.0,287,63.11,0,1,0,0,0,0,0,0,1,3.3636363636363638,1.6306818181818181,0.35857954545454546,0.21989547038327525,1.365,2.062717770034843,5.05,0
108,0,0,0,12.6,8,3.4,1,0,603.4,334,58.56999999999999,0,0,1,0,0,0,0,0,1,5.587037037037037,3.0925925925925926,0.5423148148148148,0.17535928143712573,0.425,1.8065868263473053,1.575,0
71,0,0,0,8.2,2,2.21,1,0,536.2,326,64.08999999999999,0,1,0,0,0,0,0,0,1,7.552112676056339,4.591549295774648,0.902676056338028,0.19659509202453984,1.105,1.6447852760736197,4.1,0
137,0,0,0,10.2,4,2.75,1,0,512.7,315,49.17999999999999,0,0,1,0,0,0,0,0,1,3.742335766423358,2.2992700729927007,0.358978102189781,0.15612698412698411,0.6875,1.6276190476190477,2.55,0
82,0,0,0,5.7,7,1.54,4,0,654.4,274,63.730000000000004,1,0,0,0,0,0,0,0,1,7.980487804878049,3.341463414634146,0.7771951219512195,0.23259124087591243,0.22,2.3883211678832117,0.8142857142857143,0
92,0,1,29,8.0,4,2.16,3,0,598.8,332,53.91,0,0,1,0,0,1,0,0,0,6.5086956521739125,3.608695652173913,0.5859782608695652,0.16237951807228915,0.54,1.8036144578313251,2.0,0
96,0,0,0,11.6,9,3.13,1,0,423.29999999999995,321,35.47,0,1,0,0,0,0,0,0,1,4.409375,3.34375,0.36947916666666664,0.11049844236760124,0.34777777777777774,1.3186915887850466,1.2888888888888888,0
156,0,0,0,7.5,3,2.03,1,0,526.4000000000001,268,53.17,0,1,0,0,0,0,0,0,1,3.374358974358975,1.7179487179487178,0.3408333333333333,0.19839552238805971,0.6766666666666666,1.9641791044776122,2.5,0
63,0,0,0,9.1,4,2.46,0,0,629.5,251,57.94,1,0,0,0,0,0,0,0,1,9.992063492063492,3.984126984126984,0.9196825396825397,0.23083665338645418,0.615,2.50796812749004,2.275,0
37,0,0,0,8.4,11,2.27,0,0,699.1,263,64.65,0,1,0,0,0,0,0,0,1,18.894594594594594,7.108108108108108,1.7472972972972975,0.2458174904942966,0.20636363636363636,2.6581749049429657,0.7636363636363637,0
98,0,0,0,11.0,9,2.97,0,0,595.1,279,61.519999999999996,0,1,0,0,0,0,0,0,1,6.072448979591837,2.8469387755102042,0.6277551020408163,0.22050179211469534,0.33,2.1329749103942652,1.2222222222222223,0
121,0,0,0,10.7,3,2.89,0,0,399.5,305,36.05,0,1,0,0,0,0,0,1,0,3.3016528925619837,2.520661157024793,0.29793388429752066,0.1181967213114754,0.9633333333333334,1.3098360655737704,3.5666666666666664,0
94,0,0,0,7.7,3,2.08,0,0,426.7,316,42.989999999999995,0,1,0,0,0,0,0,0,1,4.5393617021276595,3.3617021276595747,0.45734042553191484,0.13604430379746835,0.6933333333333334,1.3503164556962024,2.566666666666667,0
99,0,0,0,14.1,3,3.81,1,0,598.7,326,57.39,0,1,0,0,0,0,0,0,1,6.047474747474748,3.292929292929293,0.5796969696969697,0.17604294478527607,1.27,1.8365030674846627,4.7,0
163,0,1,23,10.4,7,2.81,1,0,579.3,286,53.65,0,0,1,0,0,0,0,0,1,3.5539877300613494,1.7546012269938651,0.3291411042944785,0.18758741258741257,0.4014285714285714,2.0255244755244752,1.4857142857142858,0
161,0,0,0,6.5,4,1.76,3,0,608.8,290,62.83,0,0,1,0,0,0,0,0,1,3.781366459627329,1.8012422360248448,0.39024844720496893,0.2166551724137931,0.44,2.099310344827586,1.625,0
108,0,0,0,3.6,5,0.97,1,0,605.3,262,62.0,0,1,0,0,0,0,0,0,1,5.604629629629629,2.425925925925926,0.5740740740740741,0.2366412213740458,0.194,2.31030534351145,0.72,0
84,0,1,42,7.6,7,2.05,3,0,649.6,287,58.84,0,0,1,0,0,0,0,0,1,7.733333333333333,3.4166666666666665,0.7004761904761905,0.20501742160278746,0.2928571428571428,2.2634146341463417,1.0857142857142856,0
83,1,1,32,10.6,6,2.86,2,0,449.5,318,38.239999999999995,0,1,0,0,0,0,0,0,1,5.4156626506024095,3.8313253012048194,0.460722891566265,0.120251572327044,0.4766666666666666,1.4135220125786163,1.7666666666666666,1
139,0,0,0,9.7,3,2.62,2,0,553.5,256,56.4,0,0,1,0,0,0,0,0,1,3.9820143884892087,1.841726618705036,0.4057553956834532,0.2203125,0.8733333333333334,2.162109375,3.233333333333333,0
69,0,0,0,12.5,4,3.38,3,0,671.9,297,63.32000000000001,0,0,1,0,0,0,0,0,1,9.737681159420289,4.304347826086956,0.9176811594202899,0.21319865319865322,0.845,2.262289562289562,3.125,0
106,0,0,0,0.0,0,0.0,2,0,425.4,283,36.58,0,1,0,0,0,0,0,0,1,4.013207547169811,2.669811320754717,0.34509433962264147,0.12925795053003533,0.0,1.5031802120141342,0.0,0
158,0,0,0,6.9,2,1.86,2,0,636.4,335,64.62,0,1,0,0,0,0,0,0,1,4.027848101265823,2.1202531645569622,0.4089873417721519,0.1928955223880597,0.93,1.8997014925373135,3.45,0
168,0,1,22,7.3,5,1.97,2,0,562.1,256,55.74,0,1,0,0,0,0,0,0,1,3.3458333333333337,1.5238095238095237,0.3317857142857143,0.217734375,0.394,2.195703125,1.46,0
115,1,0,0,15.3,6,4.13,1,1,644.0999999999999,320,69.92,0,0,1,0,0,0,0,1,0,5.6008695652173905,2.782608695652174,0.608,0.2185,0.6883333333333334,2.0128125,2.5500000000000003,0
57,1,1,30,11.4,4,3.08,2,0,698.5,340,68.55999999999999,1,0,0,0,0,0,0,0,1,12.25438596491228,5.964912280701754,1.2028070175438594,0.20164705882352937,0.77,2.054411764705882,2.85,1
67,0,0,0,7.2,6,1.94,1,0,609.5999999999999,285,62.540000000000006,0,1,0,0,0,0,0,0,1,9.098507462686566,4.253731343283582,0.9334328358208956,0.2194385964912281,0.3233333333333333,2.1389473684210523,1.2,0
127,0,0,0,9.3,3,2.51,1,0,536.2,350,53.71,1,0,0,0,0,0,0,0,1,4.2220472440944885,2.7559055118110236,0.4229133858267717,0.15345714285714285,0.8366666666666666,1.532,3.1,0
78,0,0,0,11.7,5,3.16,2,0,641.3,286,60.42,0,0,1,0,0,0,0,0,1,8.221794871794872,3.6666666666666665,0.7746153846153846,0.21125874125874128,0.632,2.2423076923076923,2.34,0
100,0,1,38,7.4,2,2.0,0,0,583.5,268,54.94,0,1,0,0,0,0,0,0,1,5.835,2.68,0.5494,0.205,1.0,2.1772388059701493,3.7,0
103,0,1,36,10.9,5,2.94,6,1,423.2,282,36.71,0,0,1,0,0,0,0,0,1,4.1087378640776695,2.737864077669903,0.35640776699029125,0.130177304964539,0.588,1.500709219858156,2.18,0
113,0,0,0,13.5,3,3.65,1,0,514.4,338,57.830000000000005,0,1,0,0,0,0,0,0,1,4.55221238938053,2.9911504424778763,0.5117699115044249,0.17109467455621302,1.2166666666666666,1.5218934911242603,4.5,0
129,0,1,36,16.4,5,4.43,1,0,586.3,304,57.57,0,0,1,0,0,0,0,0,1,4.544961240310077,2.356589147286822,0.44627906976744186,0.189375,0.8859999999999999,1.9286184210526314,3.28,0
57,0,0,0,11.9,3,3.21,2,0,581.2,311,52.83,0,0,1,0,0,0,0,0,1,10.196491228070176,5.456140350877193,0.9268421052631579,0.16987138263665594,1.07,1.8688102893890677,3.966666666666667,0
82,0,0,0,7.8,5,2.11,1,0,602.0999999999999,310,51.89,1,0,0,0,0,0,0,1,0,7.3426829268292675,3.7804878048780486,0.6328048780487805,0.16738709677419356,0.422,1.9422580645161287,1.56,0
64,0,0,0,9.2,2,2.48,1,0,636.2,322,64.33,0,1,0,0,0,1,0,0,0,9.940625,5.03125,1.00515625,0.19978260869565218,1.24,1.975776397515528,4.6,0
86,0,1,39,12.7,5,3.43,2,0,630.3,324,69.58,0,0,1,0,0,0,0,0,1,7.32906976744186,3.7674418604651163,0.8090697674418604,0.21475308641975308,0.686,1.9453703703703702,2.54,0
151,0,1,26,13.4,5,3.62,0,0,594.1,333,58.33,0,1,0,0,0,0,0,0,1,3.9344370860927156,2.205298013245033,0.3862913907284768,0.17516516516516517,0.724,1.7840840840840841,2.68,0
94,0,0,0,11.5,3,3.11,3,1,695.4,261,73.29,0,0,1,0,0,0,0,0,1,7.397872340425532,2.776595744680851,0.7796808510638299,0.28080459770114946,1.0366666666666666,2.664367816091954,3.8333333333333335,0
90,0,0,0,8.0,1,2.16,2,0,726.0,328,70.25999999999999,0,1,0,0,0,0,0,0,1,8.066666666666666,3.6444444444444444,0.7806666666666666,0.2142073170731707,2.16,2.2134146341463414,8.0,0
48,0,0,0,7.2,5,1.94,2,0,631.0,291,71.27,0,0,1,0,0,0,0,0,1,13.145833333333334,6.0625,1.4847916666666665,0.24491408934707903,0.388,2.1683848797250858,1.44,0
93,1,1,20,12.1,4,3.27,1,0,532.6,331,54.2,0,1,0,0,0,1,0,0,0,5.726881720430108,3.5591397849462365,0.5827956989247313,0.1637462235649547,0.8175,1.6090634441087615,3.025,1
169,1,0,0,6.5,6,1.76,3,0,531.5,279,39.04,0,1,0,0,0,0,0,0,1,3.1449704142011834,1.650887573964497,0.23100591715976332,0.13992831541218637,0.29333333333333333,1.9050179211469533,1.0833333333333333,0
91,1,0,0,16.7,3,4.51,2,1,544.5,342,49.66,0,1,0,0,0,0,0,0,1,5.983516483516484,3.758241758241758,0.5457142857142857,0.1452046783625731,1.5033333333333332,1.5921052631578947,5.566666666666666,0
101,0,0,0,8.8,8,2.38,1,0,603.0999999999999,286,59.32000000000001,0,0,1,0,0,0,0,0,1,5.971287128712871,2.8316831683168315,0.5873267326732674,0.20741258741258745,0.2975,2.1087412587412584,1.1,0
67,0,1,20,9.4,2,2.54,1,0,581.9,213,62.57,0,0,1,0,0,0,0,0,1,8.68507462686567,3.1791044776119404,0.9338805970149254,0.29375586854460095,1.27,2.731924882629108,4.7,0
66,0,0,0,11.5,3,3.11,0,0,442.20000000000005,314,35.29,0,1,0,0,0,0,0,0,1,6.700000000000001,4.757575757575758,0.5346969696969697,0.11238853503184713,1.0366666666666666,1.4082802547770703,3.8333333333333335,0
158,0,0,0,10.4,6,2.81,1,0,560.9,296,57.03,1,0,0,0,0,0,0,0,1,3.55,1.8734177215189873,0.3609493670886076,0.19266891891891894,0.4683333333333333,1.8949324324324324,1.7333333333333334,0
119,0,1,26,6.6,8,1.78,1,0,554.0,299,55.11,0,1,0,0,0,0,0,0,1,4.65546218487395,2.5126050420168067,0.46310924369747897,0.18431438127090302,0.2225,1.8528428093645486,0.825,0
120,0,0,0,6.4,2,1.73,1,0,502.5,336,46.2,0,1,0,0,0,0,0,0,1,4.1875,2.8,0.385,0.1375,0.865,1.4955357142857142,3.2,0
155,0,0,0,7.8,1,2.11,1,0,607.1,341,58.23,0,0,1,0,0,0,0,0,1,3.9167741935483873,2.2,0.37567741935483867,0.1707624633431085,2.11,1.780351906158358,7.8,0
106,0,0,0,8.7,5,2.35,1,0,612.5,328,65.96000000000001,1,0,0,0,0,0,0,0,1,5.778301886792453,3.0943396226415096,0.6222641509433963,0.20109756097560977,0.47000000000000003,1.8673780487804879,1.7399999999999998,0
146,0,1,32,8.2,4,2.21,3,0,487.7,278,48.620000000000005,0,1,0,0,0,0,0,0,1,3.3404109589041093,1.904109589041096,0.333013698630137,0.17489208633093528,0.5525,1.7543165467625899,2.05,0
101,0,1,29,10.1,6,2.73,0,0,549.2,291,47.31,0,1,0,0,0,0,0,0,1,5.437623762376238,2.881188118811881,0.46841584158415844,0.16257731958762886,0.455,1.8872852233676978,1.6833333333333333,0
22,0,1,23,12.7,4,3.43,3,0,475.5,255,50.75,0,0,1,0,0,0,0,0,1,21.613636363636363,11.590909090909092,2.3068181818181817,0.19901960784313724,0.8575,1.8647058823529412,3.175,0
90,0,0,0,11.0,5,2.97,2,0,406.9,317,37.519999999999996,0,1,0,0,0,0,1,0,0,4.521111111111111,3.522222222222222,0.41688888888888886,0.11835962145110408,0.5940000000000001,1.283596214511041,2.2,0
41,0,0,0,9.6,4,2.59,1,0,585.5,314,57.46,0,1,0,0,0,0,0,0,1,14.28048780487805,7.658536585365853,1.4014634146341463,0.1829936305732484,0.6475,1.8646496815286624,2.4,0
33,0,0,0,9.8,14,2.65,2,0,602.4000000000001,278,63.42999999999999,0,1,0,0,0,0,0,0,1,18.254545454545458,8.424242424242424,1.922121212121212,0.22816546762589926,0.18928571428571428,2.166906474820144,0.7000000000000001,0
112,0,0,0,13.1,5,3.54,1,0,543.7,297,48.68000000000001,0,1,0,0,0,0,0,0,1,4.854464285714286,2.6517857142857144,0.4346428571428572,0.16390572390572392,0.708,1.8306397306397308,2.62,0
108,0,1,30,9.8,6,2.65,2,0,674.6,307,73.74000000000001,0,0,1,0,0,0,0,0,1,6.246296296296297,2.8425925925925926,0.6827777777777778,0.2401954397394137,0.44166666666666665,2.1973941368078176,1.6333333333333335,0
136,0,1,21,9.5,4,2.57,2,0,681.2,305,60.32,0,1,0,0,0,0,0,0,1,5.008823529411765,2.2426470588235294,0.4435294117647059,0.1977704918032787,0.6425,2.23344262295082,2.375,0
128,0,0,0,10.1,5,2.73,1,0,664.5,247,64.15,0,0,1,0,0,0,0,0,1,5.19140625,1.9296875,0.501171875,0.25971659919028345,0.546,2.6902834008097165,2.02,0
27,0,0,0,8.4,3,2.27,2,0,574.2,319,60.07000000000001,1,0,0,0,0,0,0,0,1,21.26666666666667,11.814814814814815,2.224814814814815,0.18830721003134798,0.7566666666666667,1.8,2.8000000000000003,0
161,1,0,0,1.3,6,0.35,1,0,641.5,332,63.25999999999999,0,1,0,0,0,0,0,0,1,3.984472049689441,2.062111801242236,0.39291925465838506,0.19054216867469878,0.05833333333333333,1.9322289156626506,0.21666666666666667,0
33,0,1,35,15.0,5,4.05,0,0,765.6,296,68.25,0,1,0,0,0,0,0,0,1,23.2,8.969696969696969,2.0681818181818183,0.23057432432432431,0.8099999999999999,2.5864864864864865,3.0,0
120,0,1,31,11.4,4,3.08,0,0,610.0,255,55.4,0,1,0,0,0,0,0,0,1,5.083333333333333,2.125,0.46166666666666667,0.2172549019607843,0.77,2.392156862745098,2.85,0
122,1,0,0,11.0,2,2.97,0,1,656.5,288,68.13,0,1,0,0,0,0,0,0,1,5.381147540983607,2.360655737704918,0.5584426229508196,0.23656249999999998,1.485,2.279513888888889,5.5,0
148,0,1,26,15.2,4,4.1,2,0,598.9,379,62.28,0,1,0,0,0,0,0,1,0,4.046621621621622,2.560810810810811,0.42081081081081084,0.16432717678100264,1.025,1.5802110817941952,3.8,0
74,0,0,0,9.7,2,2.62,3,0,611.7,272,65.31,0,1,0,0,0,1,0,0,0,8.266216216216216,3.675675675675676,0.8825675675675676,0.24011029411764706,1.31,2.2488970588235295,4.85,0
106,0,0,0,11.0,3,2.97,1,0,582.1999999999999,302,59.599999999999994,0,1,0,0,0,0,0,0,1,5.492452830188679,2.849056603773585,0.5622641509433962,0.19735099337748344,0.9900000000000001,1.9278145695364237,3.6666666666666665,0
179,0,0,0,13.3,4,3.59,1,0,576.4,269,54.92,0,1,0,0,1,0,0,0,0,3.2201117318435752,1.5027932960893855,0.30681564245810056,0.20416356877323422,0.8975,2.1427509293680296,3.325,0
149,1,1,28,8.8,3,2.38,5,1,439.0,276,42.29,0,1,0,0,0,0,0,0,1,2.946308724832215,1.8523489932885906,0.28382550335570467,0.1532246376811594,0.7933333333333333,1.5905797101449275,2.9333333333333336,1
77,0,0,0,9.2,7,2.48,0,0,610.6,298,59.45,0,0,1,0,0,0,0,0,1,7.92987012987013,3.8701298701298703,0.7720779220779221,0.19949664429530203,0.35428571428571426,2.048993288590604,1.3142857142857143,0
127,1,0,0,7.7,2,2.08,1,1,527.0,348,52.540000000000006,1,0,0,0,0,0,0,0,1,4.149606299212598,2.7401574803149606,0.41370078740157484,0.15097701149425288,1.04,1.514367816091954,3.85,0
106,0,0,0,10.7,4,2.89,1,0,568.8,257,54.660000000000004,0,0,1,0,0,0,0,0,1,5.366037735849056,2.4245283018867925,0.5156603773584906,0.21268482490272375,0.7225,2.2132295719844355,2.675,0
61,0,1,20,10.5,4,2.84,0,0,667.5,320,68.3,0,1,0,0,0,0,0,0,1,10.942622950819672,5.245901639344262,1.1196721311475408,0.2134375,0.71,2.0859375,2.625,0
135,1,1,24,5.8,4,1.57,2,0,577.0,243,50.53,0,0,1,0,0,0,0,0,1,4.274074074074074,1.8,0.3742962962962963,0.20794238683127572,0.3925,2.374485596707819,1.45,1
167,1,0,0,10.1,4,2.73,2,0,630.9,291,65.5,1,0,0,0,0,0,0,0,1,3.7778443113772453,1.7425149700598803,0.39221556886227543,0.22508591065292097,0.6825,2.168041237113402,2.525,0
112,1,0,0,10.7,4,2.89,1,0,496.8,386,50.629999999999995,0,1,0,0,0,0,0,1,0,4.435714285714286,3.4464285714285716,0.4520535714285714,0.13116580310880827,0.7225,1.2870466321243523,2.675,0
35,0,1,27,9.4,4,2.54,1,0,672.5999999999999,256,66.16,0,0,1,0,0,0,0,0,1,19.217142857142854,7.314285714285714,1.8902857142857141,0.2584375,0.635,2.6273437499999996,2.35,0
103,1,0,0,9.4,4,2.54,3,0,513.4,268,37.769999999999996,1,0,0,0,0,0,0,0,1,4.984466019417476,2.6019417475728157,0.36669902912621355,0.1409328358208955,0.635,1.9156716417910447,2.35,0
107,0,1,22,11.2,9,3.02,1,0,664.2,341,70.77,0,1,0,0,0,0,0,0,1,6.207476635514019,3.1869158878504673,0.6614018691588784,0.20753665689149559,0.33555555555555555,1.947800586510264,1.2444444444444445,0
69,0,0,0,10.7,5,2.89,3,0,634.5,210,67.62,0,1,0,0,0,0,0,0,1,9.195652173913043,3.0434782608695654,0.9800000000000001,0.322,0.5780000000000001,3.0214285714285714,2.1399999999999997,0
24,0,0,0,11.1,6,3.0,2,1,656.9000000000001,293,71.11,1,0,0,0,0,1,0,0,0,27.370833333333337,12.208333333333334,2.9629166666666666,0.2426962457337884,0.5,2.241979522184301,1.8499999999999999,0
